match_type,group_id,key_hash,domain_a,date_a,title_a,url_a,domain_b,date_b,title_b,url_b,body_chars_a,body_chars_b
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hilldaily.com,2026-04-09T14:03:08,Péter Magyar drops out of Hungary race in last-minute move,https://hilldaily.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,roguenewsusa.com,2026-04-09T14:03:20,Péter Magyar drops out of Hungary race in last-minute move,https://roguenewsusa.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hilldaily.com,2026-04-09T14:03:08,Péter Magyar drops out of Hungary race in last-minute move,https://hilldaily.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,streamstates.com,2026-04-09T14:01:28,Péter Magyar drops out of Hungary race in last-minute move,https://streamstates.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hilldaily.com,2026-04-09T14:03:08,Péter Magyar drops out of Hungary race in last-minute move,https://hilldaily.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,summitupdate.us,2026-04-09T14:12:18,Péter Magyar drops out of Hungary race in last-minute move,https://summitupdate.us/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hilldaily.com,2026-04-09T14:03:08,Péter Magyar drops out of Hungary race in last-minute move,https://hilldaily.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,truenorthconservative.com,2026-04-09T13:55:48,Péter Magyar drops out of Hungary race in last-minute move,https://truenorthconservative.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hilldaily.com,2026-04-09T14:03:08,Péter Magyar drops out of Hungary race in last-minute move,https://hilldaily.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,unitedrightamerica.com,2026-04-09T13:52:39,Péter Magyar drops out of Hungary race in last-minute move,https://unitedrightamerica.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hypernewsnow.com,2026-04-09T14:02:33,Péter Magyar drops out of Hungary race in last-minute move,https://hypernewsnow.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,indyupdate.com,2026-04-09T14:15:56,Péter Magyar drops out of Hungary race in last-minute move,https://indyupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hypernewsnow.com,2026-04-09T14:02:33,Péter Magyar drops out of Hungary race in last-minute move,https://hypernewsnow.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,maineupdate.com,2026-04-09T13:49:56,Péter Magyar drops out of Hungary race in last-minute move,https://maineupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hypernewsnow.com,2026-04-09T14:02:33,Péter Magyar drops out of Hungary race in last-minute move,https://hypernewsnow.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,metrocurrent.com,2026-04-09T14:02:54,Péter Magyar drops out of Hungary race in last-minute move,https://metrocurrent.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hypernewsnow.com,2026-04-09T14:02:33,Péter Magyar drops out of Hungary race in last-minute move,https://hypernewsnow.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,nevadainsight.com,2026-04-09T13:58:02,Péter Magyar drops out of Hungary race in last-minute move,https://nevadainsight.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hypernewsnow.com,2026-04-09T14:02:33,Péter Magyar drops out of Hungary race in last-minute move,https://hypernewsnow.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,noonreport.us,2026-04-09T14:11:19,Péter Magyar drops out of Hungary race in last-minute move,https://noonreport.us/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hypernewsnow.com,2026-04-09T14:02:33,Péter Magyar drops out of Hungary race in last-minute move,https://hypernewsnow.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,northernnotices.com,2026-04-09T14:15:04,Péter Magyar drops out of Hungary race in last-minute move,https://northernnotices.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hypernewsnow.com,2026-04-09T14:02:33,Péter Magyar drops out of Hungary race in last-minute move,https://hypernewsnow.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,roguenewsusa.com,2026-04-09T14:03:20,Péter Magyar drops out of Hungary race in last-minute move,https://roguenewsusa.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hypernewsnow.com,2026-04-09T14:02:33,Péter Magyar drops out of Hungary race in last-minute move,https://hypernewsnow.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,streamstates.com,2026-04-09T14:01:28,Péter Magyar drops out of Hungary race in last-minute move,https://streamstates.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hypernewsnow.com,2026-04-09T14:02:33,Péter Magyar drops out of Hungary race in last-minute move,https://hypernewsnow.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,summitupdate.us,2026-04-09T14:12:18,Péter Magyar drops out of Hungary race in last-minute move,https://summitupdate.us/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hypernewsnow.com,2026-04-09T14:02:33,Péter Magyar drops out of Hungary race in last-minute move,https://hypernewsnow.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,truenorthconservative.com,2026-04-09T13:55:48,Péter Magyar drops out of Hungary race in last-minute move,https://truenorthconservative.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,hypernewsnow.com,2026-04-09T14:02:33,Péter Magyar drops out of Hungary race in last-minute move,https://hypernewsnow.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,unitedrightamerica.com,2026-04-09T13:52:39,Péter Magyar drops out of Hungary race in last-minute move,https://unitedrightamerica.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,indyupdate.com,2026-04-09T14:15:56,Péter Magyar drops out of Hungary race in last-minute move,https://indyupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,maineupdate.com,2026-04-09T13:49:56,Péter Magyar drops out of Hungary race in last-minute move,https://maineupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,indyupdate.com,2026-04-09T14:15:56,Péter Magyar drops out of Hungary race in last-minute move,https://indyupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,metrocurrent.com,2026-04-09T14:02:54,Péter Magyar drops out of Hungary race in last-minute move,https://metrocurrent.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,indyupdate.com,2026-04-09T14:15:56,Péter Magyar drops out of Hungary race in last-minute move,https://indyupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,nevadainsight.com,2026-04-09T13:58:02,Péter Magyar drops out of Hungary race in last-minute move,https://nevadainsight.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,indyupdate.com,2026-04-09T14:15:56,Péter Magyar drops out of Hungary race in last-minute move,https://indyupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,noonreport.us,2026-04-09T14:11:19,Péter Magyar drops out of Hungary race in last-minute move,https://noonreport.us/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,indyupdate.com,2026-04-09T14:15:56,Péter Magyar drops out of Hungary race in last-minute move,https://indyupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,northernnotices.com,2026-04-09T14:15:04,Péter Magyar drops out of Hungary race in last-minute move,https://northernnotices.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,indyupdate.com,2026-04-09T14:15:56,Péter Magyar drops out of Hungary race in last-minute move,https://indyupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,roguenewsusa.com,2026-04-09T14:03:20,Péter Magyar drops out of Hungary race in last-minute move,https://roguenewsusa.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,indyupdate.com,2026-04-09T14:15:56,Péter Magyar drops out of Hungary race in last-minute move,https://indyupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,streamstates.com,2026-04-09T14:01:28,Péter Magyar drops out of Hungary race in last-minute move,https://streamstates.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,indyupdate.com,2026-04-09T14:15:56,Péter Magyar drops out of Hungary race in last-minute move,https://indyupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,summitupdate.us,2026-04-09T14:12:18,Péter Magyar drops out of Hungary race in last-minute move,https://summitupdate.us/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,indyupdate.com,2026-04-09T14:15:56,Péter Magyar drops out of Hungary race in last-minute move,https://indyupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,truenorthconservative.com,2026-04-09T13:55:48,Péter Magyar drops out of Hungary race in last-minute move,https://truenorthconservative.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,indyupdate.com,2026-04-09T14:15:56,Péter Magyar drops out of Hungary race in last-minute move,https://indyupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,unitedrightamerica.com,2026-04-09T13:52:39,Péter Magyar drops out of Hungary race in last-minute move,https://unitedrightamerica.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,maineupdate.com,2026-04-09T13:49:56,Péter Magyar drops out of Hungary race in last-minute move,https://maineupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,metrocurrent.com,2026-04-09T14:02:54,Péter Magyar drops out of Hungary race in last-minute move,https://metrocurrent.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,maineupdate.com,2026-04-09T13:49:56,Péter Magyar drops out of Hungary race in last-minute move,https://maineupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,nevadainsight.com,2026-04-09T13:58:02,Péter Magyar drops out of Hungary race in last-minute move,https://nevadainsight.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,maineupdate.com,2026-04-09T13:49:56,Péter Magyar drops out of Hungary race in last-minute move,https://maineupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,noonreport.us,2026-04-09T14:11:19,Péter Magyar drops out of Hungary race in last-minute move,https://noonreport.us/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,maineupdate.com,2026-04-09T13:49:56,Péter Magyar drops out of Hungary race in last-minute move,https://maineupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,northernnotices.com,2026-04-09T14:15:04,Péter Magyar drops out of Hungary race in last-minute move,https://northernnotices.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,maineupdate.com,2026-04-09T13:49:56,Péter Magyar drops out of Hungary race in last-minute move,https://maineupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,roguenewsusa.com,2026-04-09T14:03:20,Péter Magyar drops out of Hungary race in last-minute move,https://roguenewsusa.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,maineupdate.com,2026-04-09T13:49:56,Péter Magyar drops out of Hungary race in last-minute move,https://maineupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,streamstates.com,2026-04-09T14:01:28,Péter Magyar drops out of Hungary race in last-minute move,https://streamstates.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,maineupdate.com,2026-04-09T13:49:56,Péter Magyar drops out of Hungary race in last-minute move,https://maineupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,summitupdate.us,2026-04-09T14:12:18,Péter Magyar drops out of Hungary race in last-minute move,https://summitupdate.us/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,maineupdate.com,2026-04-09T13:49:56,Péter Magyar drops out of Hungary race in last-minute move,https://maineupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,truenorthconservative.com,2026-04-09T13:55:48,Péter Magyar drops out of Hungary race in last-minute move,https://truenorthconservative.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,maineupdate.com,2026-04-09T13:49:56,Péter Magyar drops out of Hungary race in last-minute move,https://maineupdate.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,unitedrightamerica.com,2026-04-09T13:52:39,Péter Magyar drops out of Hungary race in last-minute move,https://unitedrightamerica.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,metrocurrent.com,2026-04-09T14:02:54,Péter Magyar drops out of Hungary race in last-minute move,https://metrocurrent.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,nevadainsight.com,2026-04-09T13:58:02,Péter Magyar drops out of Hungary race in last-minute move,https://nevadainsight.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,metrocurrent.com,2026-04-09T14:02:54,Péter Magyar drops out of Hungary race in last-minute move,https://metrocurrent.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,noonreport.us,2026-04-09T14:11:19,Péter Magyar drops out of Hungary race in last-minute move,https://noonreport.us/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
exact_title,exact_title-00003,dbecb7fe29b6296bc042f6d8b8e20d69895e4aa1ef28d36c37ed36af5e0bc5ef,metrocurrent.com,2026-04-09T14:02:54,Péter Magyar drops out of Hungary race in last-minute move,https://metrocurrent.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,northernnotices.com,2026-04-09T14:15:04,Péter Magyar drops out of Hungary race in last-minute move,https://northernnotices.com/peter-magyar-drops-out-of-hungary-race-in-last-minute-move/,1548,1548
